1;85;True;21;1;100.0;0;9779;503;19.4;VALID
2;0;False;21;1;50.0;0;9779;503;19.4;LMM
3;0;False;21;1;33.3;0;9779;503;19.4;LMM
4;0;False;21;1;25.0;0;9779;503;19.4;LMM
5;83;False;21;1;20.0;0;9779;503;19.4;SCORE
6;0;False;21;1;16.7;0;9779;503;19.4;LMM
7;83;False;21;1;14.3;0;9779;503;19.4;SCORE
8;85;True;22;2;25.0;0;14657;765;19.2;VALID
9;0;False;22;2;22.2;0;14657;765;19.2;LMM
10;0;False;22;2;20.0;0;14657;765;19.2;LMM
11;0;False;22;2;18.2;0;14657;765;19.2;LMM
12;0;False;22;2;16.7;0;14657;765;19.2;LMM
13;0;False;22;2;15.4;0;14657;765;19.2;LMM
14;95;True;23;3;21.4;1;19582;852;23.0;VALID
15;90;True;24;4;26.7;1;24511;1041;23.5;VALID
16;0;False;24;4;25.0;1;24511;1041;23.5;LMM
17;0;False;24;4;23.5;1;24511;1041;23.5;LMM
18;90;True;25;5;27.8;1;29515;1059;27.9;VALID
19;75;False;25;5;26.3;1;29515;1059;27.9;SCORE
20;88;True;26;6;30.0;1;34563;1127;30.7;VALID
21;0;False;26;6;28.6;1;34563;1127;30.7;LMM
22;0;False;26;6;27.3;1;34563;1127;30.7;LMM
23;0;False;26;6;26.1;1;34563;1127;30.7;LMM
24;85;True;27;7;29.2;1;39748;1220;32.6;VALID
25;85;True;28;8;32.0;1;44574;1241;35.9;VALID
26;82;False;28;8;30.8;1;44574;1241;35.9;SCORE
27;0;False;28;8;29.6;1;44574;1241;35.9;LMM
28;95;True;29;9;32.1;2;49811;1387;35.9;VALID
29;92;True;30;10;34.5;3;54594;1387;39.4;VALID
30;85;True;31;11;36.7;3;59547;1387;42.9;VALID
31;85;True;32;12;38.7;3;64772;1387;46.7;VALID
32;85;True;33;13;40.6;3;69763;1387;50.3;VALID
33;0;False;33;13;39.4;3;69763;1387;50.3;LMM
34;83;False;33;13;38.2;3;69763;1387;50.3;SCORE
35;83;False;33;13;37.1;3;69763;1387;50.3;SCORE
36;85;True;34;14;38.9;3;74888;1462;51.2;VALID
37;93;True;35;15;40.5;4;79599;1516;52.5;VALID
38;85;True;36;16;42.1;4;84815;1679;50.5;VALID
39;0;False;36;16;41.0;4;84815;1679;50.5;LMM
40;0;False;36;16;40.0;4;84815;1679;50.5;LMM
41;0;False;36;16;39.0;4;84815;1679;50.5;LMM
42;90;True;37;17;40.5;4;90107;1720;52.4;VALID
43;0;False;37;17;39.5;4;90107;1720;52.4;LMM
44;0;False;37;17;38.6;4;90107;1720;52.4;LMM
45;0;False;37;17;37.8;4;90107;1720;52.4;LMM
46;0;False;37;17;37.0;4;90107;1720;52.4;LMM
47;93;True;38;18;38.3;5;95583;1803;53.0;VALID
48;95;True;39;19;39.6;6;100755;1803;55.9;VALID
49;0;False;39;19;38.8;6;100755;1803;55.9;LMM
50;87;True;40;20;40.0;6;105576;1820;58.0;VALID
