1;90;True;21;1;100.0;0;9760;690;14.1;VALID
2;85;True;22;2;100.0;0;14860;764;19.5;VALID
3;85;True;23;3;100.0;0;20262;826;24.5;VALID
4;0;False;23;3;75.0;0;20262;826;24.5;LMM
5;75;False;23;3;60.0;0;20262;826;24.5;SCORE
6;0;False;23;3;50.0;0;20262;826;24.5;LMM
7;0;False;23;3;42.9;0;20262;826;24.5;LMM
8;85;True;24;4;50.0;0;25367;894;28.4;VALID
9;0;False;24;4;44.4;0;25367;894;28.4;LMM
10;85;True;25;5;50.0;0;30603;1076;28.4;VALID
11;95;True;26;6;54.5;1;35653;1185;30.1;VALID
12;0;False;26;6;50.0;1;35653;1185;30.1;LMM
13;92;True;27;7;53.8;2;40318;1236;32.6;VALID
14;0;False;27;7;50.0;2;40318;1236;32.6;LMM
15;75;False;27;7;46.7;2;40318;1236;32.6;SCORE
16;0;False;27;7;43.8;2;40318;1236;32.6;LMM
17;85;True;28;8;47.1;2;45276;1270;35.7;VALID
18;0;False;28;8;44.4;2;45276;1270;35.7;LMM
19;0;False;28;8;42.1;2;45276;1270;35.7;LMM
20;87;True;29;9;45.0;2;50039;1270;39.4;VALID
21;85;True;30;10;47.6;2;55018;1270;43.3;VALID
22;78;False;30;10;45.5;2;55018;1270;43.3;SCORE
23;0;False;30;10;43.5;2;55018;1270;43.3;LMM
24;0;False;30;10;41.7;2;55018;1270;43.3;LMM
25;85;True;31;11;44.0;2;60233;1325;45.5;VALID
26;0;False;31;11;42.3;2;60233;1325;45.5;LMM
27;87;True;32;12;44.4;2;64964;1325;49.0;VALID
28;0;False;32;12;42.9;2;64964;1325;49.0;LMM
29;0;False;32;12;41.4;2;64964;1325;49.0;LMM
30;0;False;32;12;40.0;2;64964;1325;49.0;LMM
31;85;True;33;13;41.9;2;69953;1466;47.7;VALID
32;0;False;33;13;40.6;2;69953;1466;47.7;LMM
33;93;True;34;14;42.4;3;74982;1466;51.1;VALID
34;90;True;35;15;44.1;3;79942;1548;51.6;VALID
35;85;True;36;16;45.7;3;85312;1697;50.3;VALID
36;0;False;36;16;44.4;3;85312;1697;50.3;LMM
37;0;False;36;16;43.2;3;85312;1697;50.3;LMM
38;0;False;36;16;42.1;3;85312;1697;50.3;LMM
39;0;False;36;16;41.0;3;85312;1697;50.3;LMM
40;85;True;37;17;42.5;3;90911;1697;53.6;VALID
41;85;True;38;18;43.9;3;96139;1697;56.7;VALID
42;90;True;39;19;45.2;3;101276;1851;54.7;VALID
43;0;False;39;19;44.2;3;101276;1851;54.7;LMM
44;85;True;40;20;45.5;3;106025;1881;56.4;VALID
45;90;True;41;21;46.7;3;111512;2047;54.5;VALID
46;83;False;41;21;45.7;3;111512;2047;54.5;SCORE
47;88;True;42;22;46.8;3;117284;2113;55.5;VALID
48;85;True;43;23;47.9;3;122143;2113;57.8;VALID
49;85;True;44;24;49.0;3;127209;2113;60.2;VALID
50;0;False;44;24;48.0;3;127209;2113;60.2;LMM
51;85;True;45;25;49.0;3;132792;2113;62.8;VALID
52;88;True;46;26;50.0;3;138235;2219;62.3;VALID
53;95;True;47;27;50.9;4;143184;2262;63.3;VALID
54;80;False;47;27;50.0;4;143184;2262;63.3;SCORE
55;0;False;47;27;49.1;4;143184;2262;63.3;LMM
56;0;False;47;27;48.2;4;143184;2262;63.3;LMM
57;0;False;47;27;47.4;4;143184;2262;63.3;LMM
58;0;False;47;27;46.6;4;143184;2262;63.3;LMM
59;95;True;48;28;47.5;5;148425;2345;63.3;VALID
60;85;True;49;29;48.3;5;153857;2432;63.3;VALID
61;85;True;50;30;49.2;5;159649;2432;65.6;VALID
62;0;False;50;30;48.4;5;159649;2432;65.6;LMM
63;87;True;51;31;49.2;5;165339;2499;66.2;VALID
64;0;False;51;31;48.4;5;165339;2499;66.2;LMM
65;0;False;51;31;47.7;5;165339;2499;66.2;LMM
66;98;True;52;32;48.5;6;171464;2597;66.0;VALID
67;0;False;52;32;47.8;6;171464;2597;66.0;LMM
68;85;True;53;33;48.5;6;176677;2597;68.0;VALID
69;82;False;53;33;47.8;6;176677;2597;68.0;SCORE
70;80;False;53;33;47.1;6;176677;2597;68.0;SCORE
71;0;False;53;33;46.5;6;176677;2597;68.0;LMM
72;85;True;54;34;47.2;6;182291;2689;67.8;VALID
73;0;False;54;34;46.6;6;182291;2689;67.8;LMM
74;0;False;54;34;45.9;6;182291;2689;67.8;LMM
75;0;False;54;34;45.3;6;182291;2689;67.8;LMM
76;0;False;54;34;44.7;6;182291;2689;67.8;LMM
77;0;False;54;34;44.2;6;182291;2689;67.8;LMM
78;92;True;55;35;44.9;7;187656;2689;69.8;VALID
79;85;True;56;36;45.6;7;193220;2760;70.0;VALID
80;90;True;57;37;46.2;7;199406;2808;71.0;VALID
81;85;True;58;38;46.9;7;204700;2859;71.6;VALID
82;0;False;58;38;46.3;7;204700;2859;71.6;LMM
83;0;False;58;38;45.8;7;204700;2859;71.6;LMM
84;0;False;58;38;45.2;7;204700;2859;71.6;LMM
85;0;False;58;38;44.7;7;204700;2859;71.6;LMM
86;85;True;59;39;45.3;7;210300;2913;72.2;VALID
87;85;True;60;40;46.0;7;215932;2942;73.4;VALID
88;85;True;61;41;46.6;7;221288;2942;75.2;VALID
89;0;False;61;41;46.1;7;221288;2942;75.2;LMM
90;0;False;61;41;45.6;7;221288;2942;75.2;LMM
91;87;True;62;42;46.2;7;226375;2974;76.1;VALID
92;90;True;63;43;46.7;7;231416;3008;76.9;VALID
93;84;False;63;43;46.2;7;231416;3008;76.9;SCORE
94;85;True;64;44;46.8;7;237035;3094;76.6;VALID
95;85;True;65;45;47.4;7;242887;3204;75.8;VALID
96;85;True;66;46;47.9;7;248334;3204;77.5;VALID
97;0;False;66;46;47.4;7;248334;3204;77.5;LMM
98;0;False;66;46;46.9;7;248334;3204;77.5;LMM
99;82;False;66;46;46.5;7;248334;3204;77.5;SCORE
100;0;False;66;46;46.0;7;248334;3204;77.5;LMM
101;93;True;67;47;46.5;8;253529;3204;79.1;VALID
102;85;True;68;48;47.1;8;258727;3276;79.0;VALID
103;87;True;69;49;47.6;8;264529;3349;79.0;VALID
104;90;True;70;50;48.1;8;269796;3480;77.5;VALID
105;87;True;71;51;48.6;8;274971;3499;78.6;VALID
106;88;True;72;52;49.1;8;280239;3499;80.1;VALID
107;92;True;73;53;49.5;9;285712;3683;77.6;VALID
108;85;True;74;54;50.0;9;290555;3704;78.4;VALID
109;85;True;75;55;50.5;9;296236;3704;80.0;VALID
110;0;False;75;55;50.0;9;296236;3704;80.0;LMM
111;0;False;75;55;49.5;9;296236;3704;80.0;LMM
112;0;False;75;55;49.1;9;296236;3704;80.0;LMM
113;85;True;76;56;49.6;9;301122;3734;80.6;VALID
114;0;False;76;56;49.1;9;301122;3734;80.6;LMM
115;82;False;76;56;48.7;9;301122;3734;80.6;SCORE
116;0;False;76;56;48.3;9;301122;3734;80.6;LMM
117;82;False;76;56;47.9;9;301122;3734;80.6;SCORE
118;0;False;76;56;47.5;9;301122;3734;80.6;LMM
119;0;False;76;56;47.1;9;301122;3734;80.6;LMM
120;0;False;76;56;46.7;9;301122;3734;80.6;LMM
121;83;False;76;56;46.3;9;301122;3734;80.6;SCORE
122;85;True;77;57;46.7;9;306687;3734;82.1;VALID
123;85;True;78;58;47.2;9;312156;3778;82.6;VALID
124;0;False;78;58;46.8;9;312156;3778;82.6;LMM
125;83;False;78;58;46.4;9;312156;3778;82.6;SCORE
126;90;True;79;59;46.8;9;317332;3843;82.6;VALID
127;88;True;80;60;47.2;9;322664;3843;84.0;VALID
128;0;False;80;60;46.9;9;322664;3843;84.0;LMM
129;88;True;81;61;47.3;9;327872;3843;85.3;VALID
130;95;True;82;62;47.7;10;333717;3843;86.8;VALID
131;82;False;82;62;47.3;10;333717;3843;86.8;SCORE
132;88;True;83;63;47.7;10;339182;3957;85.7;VALID
133;88;True;84;64;48.1;10;344544;3957;87.1;VALID
134;85;True;85;65;48.5;10;349943;3957;88.4;VALID
135;85;True;86;66;48.9;10;355117;3995;88.9;VALID
136;92;True;87;67;49.3;11;360582;3995;90.3;VALID
137;0;False;87;67;48.9;11;360582;3995;90.3;LMM
138;0;False;87;67;48.6;11;360582;3995;90.3;LMM
139;85;True;88;68;48.9;11;365832;4093;89.4;VALID
140;0;False;88;68;48.6;11;365832;4093;89.4;LMM
141;0;False;88;68;48.2;11;365832;4093;89.4;LMM
142;85;True;89;69;48.6;11;371309;4212;88.2;VALID
143;85;True;90;70;49.0;11;376790;4263;88.4;VALID
144;82;False;90;70;48.6;11;376790;4263;88.4;SCORE
145;0;False;90;70;48.3;11;376790;4263;88.4;LMM
146;0;False;90;70;47.9;11;376790;4263;88.4;LMM
147;92;True;91;71;48.3;12;382244;4308;88.7;VALID
148;85;True;92;72;48.6;12;387868;4308;90.0;VALID
149;85;True;93;73;49.0;12;392913;4345;90.4;VALID
150;85;True;94;74;49.3;12;398603;4345;91.7;VALID
151;87;True;95;75;49.7;12;404397;4401;91.9;VALID
152;95;True;96;76;50.0;13;410122;4444;92.3;VALID
153;0;False;96;76;49.7;13;410122;4444;92.3;LMM
154;0;False;96;76;49.4;13;410122;4444;92.3;LMM
155;0;False;96;76;49.0;13;410122;4444;92.3;LMM
156;85;True;97;77;49.4;13;416170;4521;92.1;VALID
157;0;False;97;77;49.0;13;416170;4521;92.1;LMM
158;87;True;98;78;49.4;13;421586;4545;92.8;VALID
159;95;True;99;79;49.7;14;427432;4575;93.4;VALID
160;88;True;100;80;50.0;14;433902;4575;94.8;VALID
161;80;False;100;80;49.7;14;433902;4575;94.8;SCORE
162;95;True;101;81;50.0;15;439635;4575;96.1;VALID
163;0;False;101;81;49.7;15;439635;4575;96.1;LMM
